N,coupled,total time,solving time
64,True,7.8936262130737305,4.937422752380371
64,False,0.12160253524780273,0.11482882499694824
64,True,10.035076141357422,6.890063047409058
64,False,0.17448687553405762,0.1628420352935791
64,True,11.50277590751648,8.040618896484375
64,False,0.18438935279846191,0.1726360321044922
64,True,10.96039605140686,7.563169479370117
64,False,0.21892261505126953,0.20774269104003906
64,True,11.178757905960083,7.699313402175903
64,False,0.1858234405517578,0.17400121688842773
64,True,11.487653970718384,8.114916563034058
64,False,0.17316555976867676,0.1618053913116455
64,True,12.394763231277466,8.874576807022095
64,False,0.2989323139190674,0.28733134269714355
64,True,12.134524583816528,8.744129180908203
64,False,0.18919920921325684,0.17754316329956055
64,True,11.412227392196655,7.975525379180908
64,False,0.24232769012451172,0.23014259338378906
64,True,12.138592958450317,8.70897912979126
64,False,0.2264113426208496,0.21472406387329102
64,True,12.439292192459106,8.850309133529663
64,False,0.18116331100463867,0.16871142387390137
64,True,11.022290468215942,7.5559141635894775
64,False,0.18349337577819824,0.17157316207885742
64,True,11.369460821151733,7.936100244522095
64,False,0.19664454460144043,0.1852872371673584
64,True,10.973948001861572,7.535409927368164
64,False,0.1822354793548584,0.1705024242401123
64,True,11.539276123046875,8.091942310333252
64,False,0.18903350830078125,0.1776139736175537
64,True,11.074227809906006,7.608348608016968
64,False,0.18583440780639648,0.17424488067626953
64,True,12.905998706817627,9.452148199081421
64,False,0.2472667694091797,0.2351701259613037
64,True,11.597666263580322,8.112836837768555
64,False,0.18519282341003418,0.17296600341796875
64,True,10.724680423736572,7.234299898147583
64,False,0.19426918029785156,0.18259525299072266
64,True,12.01627779006958,8.229949235916138
64,False,0.20678234100341797,0.19504046440124512
128,True,16.403300046920776,12.980364561080933
128,False,0.43686342239379883,0.4240412712097168
128,True,15.716032266616821,12.12669849395752
128,False,0.4802286624908447,0.46709156036376953
128,True,16.855590105056763,13.224881649017334
128,False,0.49832701683044434,0.4858589172363281
128,True,17.49456286430359,13.89925765991211
128,False,0.4808013439178467,0.45848536491394043
128,True,15.295930862426758,11.82706618309021
128,False,0.4189736843109131,0.40624570846557617
128,True,16.81060814857483,13.337123394012451
128,False,0.43178272247314453,0.4184138774871826
128,True,17.195535898208618,13.674011945724487
128,False,0.4149491786956787,0.40230774879455566
128,True,15.975590467453003,12.399462699890137
128,False,0.4165377616882324,0.4036865234375
128,True,15.79757833480835,12.261619329452515
128,False,0.3962974548339844,0.3833479881286621
128,True,16.133501768112183,12.574817419052124
128,False,0.4251391887664795,0.4118919372558594
128,True,15.850513935089111,12.27206015586853
128,False,0.37404894828796387,0.36136579513549805
128,True,17.66737174987793,14.027546167373657
128,False,0.44512414932250977,0.4331343173980713
128,True,14.757080316543579,11.451402425765991
128,False,0.4520726203918457,0.43921899795532227
128,True,15.435871362686157,11.858196258544922
128,False,0.40251588821411133,0.3902599811553955
128,True,15.881782531738281,12.260140657424927
128,False,0.394254207611084,0.3814992904663086
128,True,14.65416955947876,11.338778972625732
128,False,0.3973820209503174,0.38495302200317383
128,True,16.706539392471313,13.376602172851562
128,False,0.42453551292419434,0.4117395877838135
128,True,15.064577341079712,11.473907947540283
128,False,0.43323397636413574,0.4203298091888428
128,True,16.559791088104248,12.860178232192993
128,False,0.43468403816223145,0.42148828506469727
128,True,15.15481424331665,11.83584189414978
128,False,0.36781811714172363,0.3554816246032715
256,True,29.355396509170532,25.735023260116577
256,False,1.257310390472412,1.226205587387085
256,True,29.35077977180481,26.065954446792603
256,False,1.2663750648498535,1.249006748199463
256,True,30.058724880218506,26.455466508865356
256,False,1.2863938808441162,1.269193172454834
256,True,29.754996299743652,26.47595715522766
256,False,1.2220814228057861,1.2031261920928955
256,True,29.959001779556274,26.327099800109863
256,False,1.292388677597046,1.275406837463379
256,True,29.998008966445923,26.338481426239014
256,False,1.3773856163024902,1.3477137088775635
256,True,30.889160633087158,27.611905336380005
256,False,1.2407169342041016,1.223313331604004
256,True,30.504448890686035,26.8422749042511
256,False,1.280881404876709,1.264517068862915
256,True,30.480480909347534,27.180949449539185
256,False,1.315941572189331,1.294128656387329
256,True,30.957829236984253,27.65560555458069
256,False,1.386444330215454,1.3700389862060547
256,True,30.29945135116577,26.587069988250732
256,False,1.2476036548614502,1.2305891513824463
256,True,28.998225688934326,25.67304515838623
256,False,1.2482340335845947,1.2177674770355225
256,True,30.1015784740448,26.39192008972168
