N,coupled,total time,solving time
512,True,87.18867301940918,83.89190578460693
512,False,3.9695024490356445,3.9161999225616455
512,True,91.09823060035706,87.1328444480896
512,False,4.39051628112793,4.3568010330200195
1024,True,259.9201955795288,256.9798073768616
1024,False,15.325250625610352,15.252009153366089
1024,True,261.43783950805664,257.6904265880585
1024,False,15.433810710906982,15.364325284957886
1024,True,255.74106526374817,252.69675278663635
1024,False,14.236376523971558,14.166471242904663
1024,True,260.10697388648987,257.11747550964355
1024,False,15.276540756225586,15.19309663772583
1024,True,262.9032700061798,259.86374974250793
1024,False,14.292068719863892,14.223726749420166
1024,True,271.66160821914673,268.62256145477295
1024,False,15.264552593231201,15.190585851669312
1024,True,257.97804522514343,254.12650060653687
1024,False,14.2451810836792,14.176955223083496
1024,True,273.46061968803406,270.3814854621887
1024,False,15.524144649505615,15.456146240234375
1024,True,258.50023889541626,255.54736614227295
1024,False,15.198210954666138,15.115033388137817
1024,True,252.9155468940735,249.0853054523468
1024,False,14.918054580688477,14.8501615524292
1024,True,258.7042553424835,255.67356538772583
1024,False,14.392401456832886,14.318624019622803
1024,True,260.9944427013397,257.16591024398804
1024,False,15.246305465698242,15.180223226547241
1024,True,262.4894435405731,259.4192953109741
1024,False,15.285113334655762,15.220000267028809
1024,True,277.4495301246643,274.44423151016235
1024,False,17.60983419418335,17.542773962020874
1024,True,268.4015154838562,264.5485465526581
1024,False,15.501035451889038,15.435805797576904
1024,True,264.05894112586975,261.0140860080719
1024,False,14.97085452079773,14.900723218917847
1024,True,263.33602476119995,260.2752435207367
1024,False,15.596663236618042,15.525648355484009
1024,True,266.81762409210205,262.7937116622925
1024,False,15.680466413497925,15.612375736236572
1024,True,253.29313850402832,250.20129132270813
1024,False,15.034347534179688,14.966720342636108
1024,True,266.63351225852966,263.56968235969543
1024,False,15.48865032196045,15.41296935081482
